exp,method,benchmark,seed,final_regret,n_iters,distinct_regret,incumbent_improved,final_cost,lf_fraction,path
mfdro_stage1,Currin_2D,Currin_2D,42,3.9915740364829517,30,1,,50.0,,results/mfdro_stage1/baselines/Currin_2D__MF-GP-UCB__seed42.json
mfdro_stage1,Currin_2D,Currin_2D,43,4.6117290267718705,30,1,,50.0,,results/mfdro_stage1/baselines/Currin_2D__MF-GP-UCB__seed43.json
mfdro_stage1,Currin_2D,Currin_2D,44,1.049256101042909,30,1,,50.0,,results/mfdro_stage1/baselines/Currin_2D__MF-GP-UCB__seed44.json
mfdro_stage1,Currin_2D,Currin_2D,42,0.01054845543499816,30,5,,200.0,,results/mfdro_stage1/baselines/Currin_2D__MF-MI-Greedy__seed42.json
mfdro_stage1,Currin_2D,Currin_2D,43,2.879295964142159e-05,30,5,,198.0,,results/mfdro_stage1/baselines/Currin_2D__MF-MI-Greedy__seed43.json
mfdro_stage1,Currin_2D,Currin_2D,44,0.0007054224843408008,30,9,,200.0,,results/mfdro_stage1/baselines/Currin_2D__MF-MI-Greedy__seed44.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,42,2.6029642945180167,30,1,,75.0,,results/mfdro_stage1/baselines/Hartmann_6D__MF-GP-UCB__seed42.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,43,2.3733060323249218,30,1,,103.0,,results/mfdro_stage1/baselines/Hartmann_6D__MF-GP-UCB__seed43.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,44,2.368436679523076,30,1,,75.0,,results/mfdro_stage1/baselines/Hartmann_6D__MF-GP-UCB__seed44.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,42,0.18763101772132718,30,7,,500.0,,results/mfdro_stage1/baselines/Hartmann_6D__MF-MI-Greedy__seed42.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,43,1.3059748703772605,30,9,,391.0,,results/mfdro_stage1/baselines/Hartmann_6D__MF-MI-Greedy__seed43.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,44,0.3385198505208127,30,4,,511.0,,results/mfdro_stage1/baselines/Hartmann_6D__MF-MI-Greedy__seed44.json
mfdro_stage1,Currin_2D,Currin_2D,42,2.4589812913388744,11,1,,33.0,0.9090909090909091,results/mfdro_stage1/checkpoints/Currin_2D__MF-DRO__seed42.mf.json
mfdro_stage1,Currin_2D,Currin_2D,43,3.9922223558763896,11,1,,33.0,0.9090909090909091,results/mfdro_stage1/checkpoints/Currin_2D__MF-DRO__seed43.mf.json
mfdro_stage1,Currin_2D,Currin_2D,44,0.2768647828549877,15,4,,45.0,0.6666666666666666,results/mfdro_stage1/checkpoints/Currin_2D__MF-DRO__seed44.mf.json
mfdro_stage1,Currin_2D,Currin_2D,42,0.8596183732217906,30,4,,,,results/mfdro_stage1/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed42.json
mfdro_stage1,Currin_2D,Currin_2D,43,1.3170792845684787e-05,30,2,,,,results/mfdro_stage1/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed43.json
mfdro_stage1,Currin_2D,Currin_2D,44,2.1629217559095135,30,1,,,,results/mfdro_stage1/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed44.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,42,0.9764556361389158,24,4,,167.0,0.4166666666666667,results/mfdro_stage1/checkpoints/Hartmann_6D__MF-DRO__seed42.mf.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,43,2.4358867183957806,11,1,,63.0,0.9090909090909091,results/mfdro_stage1/checkpoints/Hartmann_6D__MF-DRO__seed43.mf.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,44,2.971483150726736,10,1,,55.0,1.0,results/mfdro_stage1/checkpoints/Hartmann_6D__MF-DRO__seed44.mf.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,42,2.4198635777161934,30,1,,,,results/mfdro_stage1/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed42.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,43,2.127063094736726,30,1,,,,results/mfdro_stage1/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed43.json
mfdro_stage1,Hartmann_6D,Hartmann_6D,44,2.377186423978743,30,1,,,,results/mfdro_stage1/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed44.json
mfdro_stage1_fixed,Currin_2D,Currin_2D,42,3.5456314331228107,30,1,,50.0,1.0,results/mfdro_stage1_fixed/checkpoints/Currin_2D__MF-DRO__seed42.mf.json
mfdro_stage1_fixed,Currin_2D,Currin_2D,43,3.9922223558763896,30,1,,50.0,1.0,results/mfdro_stage1_fixed/checkpoints/Currin_2D__MF-DRO__seed43.mf.json
mfdro_stage1_fixed,Currin_2D,Currin_2D,44,1.539883495885693,30,1,,50.0,1.0,results/mfdro_stage1_fixed/checkpoints/Currin_2D__MF-DRO__seed44.mf.json
mfdro_stage1_fixed,Hartmann_6D,Hartmann_6D,42,1.8661948345342743,30,1,,285.0,0.0,results/mfdro_stage1_fixed/checkpoints/Hartmann_6D__MF-DRO__seed42.mf.json
mfdro_stage1_fixed,Hartmann_6D,Hartmann_6D,43,2.4358867183957806,12,1,,64.0,0.9166666666666666,results/mfdro_stage1_fixed/checkpoints/Hartmann_6D__MF-DRO__seed43.mf.json
mfdro_stage1_fixed,Hartmann_6D,Hartmann_6D,44,2.971483150726736,10,1,,55.0,1.0,results/mfdro_stage1_fixed/checkpoints/Hartmann_6D__MF-DRO__seed44.mf.json
mfdro_stage1_v3,Currin_2D,Currin_2D,42,0.041110769793464286,30,2,,54.0,0.9333333333333333,results/mfdro_stage1_v3/checkpoints/Currin_2D__MF-DRO__seed42.mf.json
mfdro_stage1_v3,Currin_2D,Currin_2D,43,3.9922223558763896,30,1,,54.0,0.9333333333333333,results/mfdro_stage1_v3/checkpoints/Currin_2D__MF-DRO__seed43.mf.json
mfdro_stage1_v3,Currin_2D,Currin_2D,44,0.4875514665097729,30,2,,54.0,0.9333333333333333,results/mfdro_stage1_v3/checkpoints/Currin_2D__MF-DRO__seed44.mf.json
mfdro_stage1_v3,Hartmann_6D,Hartmann_6D,42,1.8661948345342743,30,1,,173.0,0.5333333333333333,results/mfdro_stage1_v3/checkpoints/Hartmann_6D__MF-DRO__seed42.mf.json
mfdro_stage1_v3,Hartmann_6D,Hartmann_6D,43,2.4358867183957806,30,1,,89.0,0.9333333333333333,results/mfdro_stage1_v3/checkpoints/Hartmann_6D__MF-DRO__seed43.mf.json
mfdro_stage1_v3,Hartmann_6D,Hartmann_6D,44,2.8345503879737852,30,1,,89.0,0.9333333333333333,results/mfdro_stage1_v3/checkpoints/Hartmann_6D__MF-DRO__seed44.mf.json
mfdro_stage2,Borehole_8D,Borehole_8D,42,37.170460392915686,197,3,,288.0,0.9847715736040609,results/mfdro_stage2/checkpoints/Borehole_8D__MF-DRO__seed42.mf.json
mfdro_stage2,Borehole_8D,Borehole_8D,43,56.93941949969627,100,1,,288.0,0.0,results/mfdro_stage2/checkpoints/Borehole_8D__MF-DRO__seed43.mf.json
mfdro_stage2,Borehole_8D,Borehole_8D,44,107.06463576210086,101,1,,289.0,0.009900990099009901,results/mfdro_stage2/checkpoints/Borehole_8D__MF-DRO__seed44.mf.json
mfdro_stage2,Borehole_8D,Borehole_8D,45,43.31431335099796,198,2,,288.0,0.98989898989899,results/mfdro_stage2/checkpoints/Borehole_8D__MF-DRO__seed45.mf.json
mfdro_stage2,Borehole_8D,Borehole_8D,46,44.47710157079078,194,1,,288.0,0.9690721649484536,results/mfdro_stage2/checkpoints/Borehole_8D__MF-DRO__seed46.mf.json
mfdro_stage2,Borehole_8D,Borehole_8D,42,19.44840020421418,100,7,,,,results/mfdro_stage2/checkpoints/Borehole_8D__SF-DRO-rotate-MES__seed42.json
mfdro_stage2,Borehole_8D,Borehole_8D,43,50.167921477096456,100,2,,,,results/mfdro_stage2/checkpoints/Borehole_8D__SF-DRO-rotate-MES__seed43.json
mfdro_stage2,Borehole_8D,Borehole_8D,44,76.45187538215967,100,5,,,,results/mfdro_stage2/checkpoints/Borehole_8D__SF-DRO-rotate-MES__seed44.json
mfdro_stage2,Borehole_8D,Borehole_8D,45,40.02749562652539,100,5,,,,results/mfdro_stage2/checkpoints/Borehole_8D__SF-DRO-rotate-MES__seed45.json
mfdro_stage2,Borehole_8D,Borehole_8D,46,30.857057274436244,100,5,,,,results/mfdro_stage2/checkpoints/Borehole_8D__SF-DRO-rotate-MES__seed46.json
mfdro_stage2,Currin_2D,Currin_2D,42,0.0014484086484447545,276,2,,328.0,0.9565217391304348,results/mfdro_stage2/checkpoints/Currin_2D__MF-DRO__seed42.mf.json
mfdro_stage2,Currin_2D,Currin_2D,43,0.2975337663144604,292,3,,328.0,0.9863013698630136,results/mfdro_stage2/checkpoints/Currin_2D__MF-DRO__seed43.mf.json
mfdro_stage2,Currin_2D,Currin_2D,44,0.6307439210288859,296,1,,328.0,0.9932432432432432,results/mfdro_stage2/checkpoints/Currin_2D__MF-DRO__seed44.mf.json
mfdro_stage2,Currin_2D,Currin_2D,45,0.6013009705991283,282,2,,328.0,0.9680851063829787,results/mfdro_stage2/checkpoints/Currin_2D__MF-DRO__seed45.mf.json
mfdro_stage2,Currin_2D,Currin_2D,46,0.08111476697112074,296,1,,328.0,0.9932432432432432,results/mfdro_stage2/checkpoints/Currin_2D__MF-DRO__seed46.mf.json
mfdro_stage2,Currin_2D,Currin_2D,42,6.342819660787313e-05,100,12,,,,results/mfdro_stage2/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed42.json
mfdro_stage2,Currin_2D,Currin_2D,43,0.2700932715194213,100,6,,,,results/mfdro_stage2/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed43.json
mfdro_stage2,Currin_2D,Currin_2D,44,0.046704801024786136,100,8,,,,results/mfdro_stage2/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed44.json
mfdro_stage2,Currin_2D,Currin_2D,45,0.422778433859337,100,2,,,,results/mfdro_stage2/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed45.json
mfdro_stage2,Currin_2D,Currin_2D,46,0.6027087068853589,100,3,,,,results/mfdro_stage2/checkpoints/Currin_2D__SF-DRO-rotate-MES__seed46.json
mfdro_stage2,Greedy-MES,Borehole_8D,42,19.168881228304542,151,3,,200.0,0.6754966887417219,results/mfdro_stage2/checkpoints/Greedy-MES__Borehole_8D__seed42.json
mfdro_stage2,Greedy-MES,Borehole_8D,43,-9.317606575400191,143,6,,200.0,0.6013986013986014,results/mfdro_stage2/checkpoints/Greedy-MES__Borehole_8D__seed43.json
mfdro_stage2,Greedy-MES,Borehole_8D,44,-11.271898454573147,150,3,,200.0,0.6666666666666666,results/mfdro_stage2/checkpoints/Greedy-MES__Borehole_8D__seed44.json
mfdro_stage2,Greedy-MES,Borehole_8D,45,-10.027644969294556,150,2,,200.0,0.6666666666666666,results/mfdro_stage2/checkpoints/Greedy-MES__Borehole_8D__seed45.json
mfdro_stage2,Greedy-MES,Borehole_8D,46,16.503242870433894,150,5,,200.0,0.6666666666666666,results/mfdro_stage2/checkpoints/Greedy-MES__Borehole_8D__seed46.json
mfdro_stage2,Greedy-MES,Currin_2D,42,3.8210183680220666e-05,186,6,,302.0,0.6881720430107527,results/mfdro_stage2/checkpoints/Greedy-MES__Currin_2D__seed42.json
mfdro_stage2,Greedy-MES,Currin_2D,43,0.0003205265345478381,252,7,,300.0,0.9047619047619048,results/mfdro_stage2/checkpoints/Greedy-MES__Currin_2D__seed43.json
mfdro_stage2,Greedy-MES,Currin_2D,44,1.543043778085007e-06,220,7,,300.0,0.8181818181818182,results/mfdro_stage2/checkpoints/Greedy-MES__Currin_2D__seed44.json
mfdro_stage2,Greedy-MES,Currin_2D,45,0.0012119423122083361,256,7,,300.0,0.9140625,results/mfdro_stage2/checkpoints/Greedy-MES__Currin_2D__seed45.json
mfdro_stage2,Greedy-MES,Currin_2D,46,0.00012891338601406233,176,6,,302.0,0.6420454545454546,results/mfdro_stage2/checkpoints/Greedy-MES__Currin_2D__seed46.json
mfdro_stage2,Greedy-MES,Hartmann_6D,42,0.46359340984892805,500,4,,570.0,0.98,results/mfdro_stage2/checkpoints/Greedy-MES__Hartmann_6D__seed42.json
mfdro_stage2,Greedy-MES,Hartmann_6D,43,0.23445098994398617,500,5,,731.0,0.934,results/mfdro_stage2/checkpoints/Greedy-MES__Hartmann_6D__seed43.json
mfdro_stage2,Greedy-MES,Hartmann_6D,44,0.3661891388559222,106,3,,806.0,0.05660377358490566,results/mfdro_stage2/checkpoints/Greedy-MES__Hartmann_6D__seed44.json
mfdro_stage2,Greedy-MES,Hartmann_6D,45,0.32455204442241614,500,4,,612.0,0.968,results/mfdro_stage2/checkpoints/Greedy-MES__Hartmann_6D__seed45.json
mfdro_stage2,Greedy-MES,Hartmann_6D,46,0.4232229371447205,500,4,,696.0,0.944,results/mfdro_stage2/checkpoints/Greedy-MES__Hartmann_6D__seed46.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,42,2.1109440995407103,345,1,,974.0,0.8115942028985508,results/mfdro_stage2/checkpoints/Hartmann_6D__MF-DRO__seed42.mf.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,43,2.0768437117583103,500,1,,688.0,0.996,results/mfdro_stage2/checkpoints/Hartmann_6D__MF-DRO__seed43.mf.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,44,0.693725199399903,500,1,,688.0,0.996,results/mfdro_stage2/checkpoints/Hartmann_6D__MF-DRO__seed44.mf.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,45,2.430215776596429,500,1,,688.0,0.996,results/mfdro_stage2/checkpoints/Hartmann_6D__MF-DRO__seed45.mf.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,46,1.2727665377807615,500,2,,688.0,0.996,results/mfdro_stage2/checkpoints/Hartmann_6D__MF-DRO__seed46.mf.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,42,1.7264099355893996,100,1,,,,results/mfdro_stage2/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed42.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,43,2.1456872582343656,100,1,,,,results/mfdro_stage2/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed43.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,44,2.2691355003221316,100,1,,,,results/mfdro_stage2/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed44.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,45,2.226964607113939,100,1,,,,results/mfdro_stage2/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed45.json
mfdro_stage2,Hartmann_6D,Hartmann_6D,46,1.8920656657413195,100,1,,,,results/mfdro_stage2/checkpoints/Hartmann_6D__SF-DRO-rotate-MES__seed46.json
mfdro_stage2,MF-DRO,Borehole_8D,42,37.170460392915686,197,3,,288.0,0.9847715736040609,results/mfdro_stage2/checkpoints/MF-DRO__Borehole_8D__seed42.json
mfdro_stage2,MF-DRO,Borehole_8D,43,56.93941949969627,100,1,,288.0,0.0,results/mfdro_stage2/checkpoints/MF-DRO__Borehole_8D__seed43.json
mfdro_stage2,MF-DRO,Borehole_8D,44,107.06463576210086,101,1,,289.0,0.009900990099009901,results/mfdro_stage2/checkpoints/MF-DRO__Borehole_8D__seed44.json
mfdro_stage2,MF-DRO,Borehole_8D,45,43.31431335099796,198,2,,288.0,0.98989898989899,results/mfdro_stage2/checkpoints/MF-DRO__Borehole_8D__seed45.json
mfdro_stage2,MF-DRO,Borehole_8D,46,44.47710157079078,194,1,,288.0,0.9690721649484536,results/mfdro_stage2/checkpoints/MF-DRO__Borehole_8D__seed46.json
mfdro_stage2,MF-DRO,Currin_2D,42,0.0014484086484447545,276,2,,328.0,0.9565217391304348,results/mfdro_stage2/checkpoints/MF-DRO__Currin_2D__seed42.json
mfdro_stage2,MF-DRO,Currin_2D,43,0.2975337663144604,292,3,,328.0,0.9863013698630136,results/mfdro_stage2/checkpoints/MF-DRO__Currin_2D__seed43.json
mfdro_stage2,MF-DRO,Currin_2D,44,0.6307439210288859,296,1,,328.0,0.9932432432432432,results/mfdro_stage2/checkpoints/MF-DRO__Currin_2D__seed44.json
mfdro_stage2,MF-DRO,Currin_2D,45,0.6013009705991283,282,2,,328.0,0.9680851063829787,results/mfdro_stage2/checkpoints/MF-DRO__Currin_2D__seed45.json
mfdro_stage2,MF-DRO,Currin_2D,46,0.08111476697112074,296,1,,328.0,0.9932432432432432,results/mfdro_stage2/checkpoints/MF-DRO__Currin_2D__seed46.json
mfdro_stage2,MF-DRO,Hartmann_6D,42,2.1109440995407103,345,1,,974.0,0.8115942028985508,results/mfdro_stage2/checkpoints/MF-DRO__Hartmann_6D__seed42.json
mfdro_stage2,MF-DRO,Hartmann_6D,43,2.0768437117583103,500,1,,688.0,0.996,results/mfdro_stage2/checkpoints/MF-DRO__Hartmann_6D__seed43.json
mfdro_stage2,MF-DRO,Hartmann_6D,44,0.693725199399903,500,1,,688.0,0.996,results/mfdro_stage2/checkpoints/MF-DRO__Hartmann_6D__seed44.json
mfdro_stage2,MF-DRO,Hartmann_6D,45,2.430215776596429,500,1,,688.0,0.996,results/mfdro_stage2/checkpoints/MF-DRO__Hartmann_6D__seed45.json
mfdro_stage2,MF-DRO,Hartmann_6D,46,1.2727665377807615,500,2,,688.0,0.996,results/mfdro_stage2/checkpoints/MF-DRO__Hartmann_6D__seed46.json
mfdro_stage2,MF-GP-UCB,Borehole_8D,42,53.79437633057529,200,1,,200.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Borehole_8D__seed42.json
mfdro_stage2,MF-GP-UCB,Borehole_8D,43,56.93941949969627,200,1,,200.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Borehole_8D__seed43.json
mfdro_stage2,MF-GP-UCB,Borehole_8D,44,107.06463576210086,200,1,,200.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Borehole_8D__seed44.json
mfdro_stage2,MF-GP-UCB,Borehole_8D,45,79.30351988633922,200,1,,200.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Borehole_8D__seed45.json
mfdro_stage2,MF-GP-UCB,Borehole_8D,46,133.76810920250992,200,1,,200.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Borehole_8D__seed46.json
mfdro_stage2,MF-GP-UCB,Currin_2D,42,3.413514171475617,300,1,,300.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Currin_2D__seed42.json
mfdro_stage2,MF-GP-UCB,Currin_2D,43,1.6597022110096429,300,1,,300.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Currin_2D__seed43.json
mfdro_stage2,MF-GP-UCB,Currin_2D,44,0.6307439210288859,300,1,,300.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Currin_2D__seed44.json
mfdro_stage2,MF-GP-UCB,Currin_2D,45,4.219341627449163,300,1,,300.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Currin_2D__seed45.json
mfdro_stage2,MF-GP-UCB,Currin_2D,46,0.08111476697112074,300,1,,300.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Currin_2D__seed46.json
mfdro_stage2,MF-GP-UCB,Hartmann_6D,42,2.3591936681725176,500,1,,500.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Hartmann_6D__seed42.json
mfdro_stage2,MF-GP-UCB,Hartmann_6D,43,2.0768437117583103,500,1,,500.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Hartmann_6D__seed43.json
mfdro_stage2,MF-GP-UCB,Hartmann_6D,44,0.693725199399903,500,1,,500.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Hartmann_6D__seed44.json
mfdro_stage2,MF-GP-UCB,Hartmann_6D,45,2.430215776596429,500,1,,500.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Hartmann_6D__seed45.json
mfdro_stage2,MF-GP-UCB,Hartmann_6D,46,2.3884373649831963,500,1,,500.0,,results/mfdro_stage2/checkpoints/MF-GP-UCB__Hartmann_6D__seed46.json
mfdro_stage2,MF-MI-Greedy,Borehole_8D,42,-7.881899078940478,99,8,,201.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Borehole_8D__seed42.json
mfdro_stage2,MF-MI-Greedy,Borehole_8D,43,-7.881899078940478,100,8,,200.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Borehole_8D__seed43.json
mfdro_stage2,MF-MI-Greedy,Borehole_8D,44,-7.881899078940478,100,8,,200.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Borehole_8D__seed44.json
mfdro_stage2,MF-MI-Greedy,Borehole_8D,45,-7.881899078940478,100,8,,200.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Borehole_8D__seed45.json
mfdro_stage2,MF-MI-Greedy,Borehole_8D,46,-7.881899078940478,100,9,,200.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Borehole_8D__seed46.json
mfdro_stage2,MF-MI-Greedy,Currin_2D,42,7.560140643292357e-06,50,7,,300.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Currin_2D__seed42.json
mfdro_stage2,MF-MI-Greedy,Currin_2D,43,7.560140643292357e-06,51,12,,303.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Currin_2D__seed43.json
mfdro_stage2,MF-MI-Greedy,Currin_2D,44,0.001077784342378152,51,12,,301.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Currin_2D__seed44.json
mfdro_stage2,MF-MI-Greedy,Currin_2D,45,7.560140643292357e-06,50,7,,300.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Currin_2D__seed45.json
mfdro_stage2,MF-MI-Greedy,Currin_2D,46,0.007528208994397545,50,5,,300.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Currin_2D__seed46.json
mfdro_stage2,MF-MI-Greedy,Hartmann_6D,42,0.21764609734799034,53,6,,813.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Hartmann_6D__seed42.json
mfdro_stage2,MF-MI-Greedy,Hartmann_6D,43,0.5752922951171175,50,4,,800.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Hartmann_6D__seed43.json
mfdro_stage2,MF-MI-Greedy,Hartmann_6D,44,0.21764609734799034,50,6,,800.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Hartmann_6D__seed44.json
mfdro_stage2,MF-MI-Greedy,Hartmann_6D,45,0.21764609734799034,51,6,,809.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Hartmann_6D__seed45.json
mfdro_stage2,MF-MI-Greedy,Hartmann_6D,46,0.5911078576650142,57,4,,813.0,,results/mfdro_stage2/checkpoints/MF-MI-Greedy__Hartmann_6D__seed46.json
mfdro_stage2,SF-DRO,Borehole_8D,42,19.44840020421418,100,7,,200.0,,results/mfdro_stage2/checkpoints/SF-DRO__Borehole_8D__seed42.json
mfdro_stage2,SF-DRO,Borehole_8D,43,50.167921477096456,100,2,,200.0,,results/mfdro_stage2/checkpoints/SF-DRO__Borehole_8D__seed43.json
mfdro_stage2,SF-DRO,Borehole_8D,44,76.45187538215967,100,5,,200.0,,results/mfdro_stage2/checkpoints/SF-DRO__Borehole_8D__seed44.json
mfdro_stage2,SF-DRO,Borehole_8D,45,40.02749562652539,100,5,,200.0,,results/mfdro_stage2/checkpoints/SF-DRO__Borehole_8D__seed45.json
mfdro_stage2,SF-DRO,Borehole_8D,46,30.857057274436244,100,5,,200.0,,results/mfdro_stage2/checkpoints/SF-DRO__Borehole_8D__seed46.json
mfdro_stage2,SF-DRO,Currin_2D,42,6.342819660787313e-05,100,12,,300.0,,results/mfdro_stage2/checkpoints/SF-DRO__Currin_2D__seed42.json
mfdro_stage2,SF-DRO,Currin_2D,43,0.2700932715194213,100,6,,300.0,,results/mfdro_stage2/checkpoints/SF-DRO__Currin_2D__seed43.json
mfdro_stage2,SF-DRO,Currin_2D,44,0.046704801024786136,100,8,,300.0,,results/mfdro_stage2/checkpoints/SF-DRO__Currin_2D__seed44.json
mfdro_stage2,SF-DRO,Currin_2D,45,0.422778433859337,100,2,,300.0,,results/mfdro_stage2/checkpoints/SF-DRO__Currin_2D__seed45.json
mfdro_stage2,SF-DRO,Currin_2D,46,0.6027087068853589,100,3,,300.0,,results/mfdro_stage2/checkpoints/SF-DRO__Currin_2D__seed46.json
mfdro_stage2,SF-DRO,Hartmann_6D,42,1.7264099355893996,100,1,,800.0,,results/mfdro_stage2/checkpoints/SF-DRO__Hartmann_6D__seed42.json
mfdro_stage2,SF-DRO,Hartmann_6D,43,2.1456872582343656,100,1,,800.0,,results/mfdro_stage2/checkpoints/SF-DRO__Hartmann_6D__seed43.json
mfdro_stage2,SF-DRO,Hartmann_6D,44,2.2691355003221316,100,1,,800.0,,results/mfdro_stage2/checkpoints/SF-DRO__Hartmann_6D__seed44.json
mfdro_stage2,SF-DRO,Hartmann_6D,45,2.226964607113939,100,1,,800.0,,results/mfdro_stage2/checkpoints/SF-DRO__Hartmann_6D__seed45.json
mfdro_stage2,SF-DRO,Hartmann_6D,46,1.8920656657413195,100,1,,800.0,,results/mfdro_stage2/checkpoints/SF-DRO__Hartmann_6D__seed46.json
mfdro_stage2_v3,Ackley_10D_MF,Ackley_10D_MF,42,7.918084166996525,100,1,,,,results/mfdro_stage2_v3/checkpoints/Ackley_10D_MF__SF-DRO-rotate-MES__seed42.json
mfdro_stage2_v3,Ackley_10D_MF,Ackley_10D_MF,43,8.038853447392043,100,1,,,,results/mfdro_stage2_v3/checkpoints/Ackley_10D_MF__SF-DRO-rotate-MES__seed43.json
